"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-04-28,0.310889853810858,0.271456587779186,0.315044796289287,0.270997707639924,0.306225041884799,0.337234259095544,0.28964879334738,0.261476441561361,0.245245865094649,0.302867156246758,0.601904584072449,0.577268262189677,0.391962843295638
2021-04-29,0.319239918059883,0.277552710812932,0.320048128174711,0.277889959491765,0.31413545392335,0.344455220610912,0.294117123169155,0.271581522658206,0.263897059278845,0.308201042951622,0.60351507795724,0.577268262189677,0.397162762520194
2021-04-30,0.326369270070268,0.284429518504427,0.324786433341547,0.290051099473111,0.321518437739131,0.351954827984135,0.300108400256496,0.279600576391638,0.263897059278845,0.314635908432383,0.604612081038185,0.577268262189677,0.400242326332795
2021-05-01,0.326369270070268,0.291462418208908,0.330917610559748,0.296352380463862,0.328614481184708,0.356944646424911,0.306528443616599,0.279600576391638,0.263897059278845,0.322250531275099,0.604612081038185,0.577268262189677,0.400242326332795
2021-05-02,0.326369270070268,0.296586278905658,0.338000513118823,0.301897247650746,0.33366856903997,0.361915981473364,0.309905137052531,0.279600576391638,0.263897059278845,0.327853418029921,0.604612081038185,0.577268262189677,0.400242326332795
2021-05-03,0.343584891646395,0.30070845560541,0.344023308803544,0.304904118951308,0.337259031778511,0.365862592601505,0.311556586969577,0.287902155190309,0.263897059278845,0.330441582796294,0.606806087200075,0.587895159849973,0.405265549273021
2021-05-04,0.34980371239681,0.306557077346624,0.351995278629448,0.309429597525725,0.34310375631643,0.370425549302589,0.315119036713589,0.292176486016022,0.281476986333604,0.337285712638775,0.606806087200075,0.587895159849973,0.40751211631664
2021-05-05,0.355894958712449,0.311996266368887,0.360302553824556,0.314967240129956,0.351839054499119,0.375906281993561,0.319438507028204,0.301681074769904,0.281476986333604,0.34302886370536,0.609023433853048,0.587895159849973,0.409329563812601
2021-05-06,0.365526347488131,0.319944831018605,0.368743612475053,0.321545945094617,0.361114186221334,0.383878087729155,0.325904353313587,0.313852943171956,0.303472020112576,0.348650964749465,0.61182429278312,0.587895159849973,0.410717891760905
2021-05-07,0.373868330098754,0.332488115670695,0.377459858612903,0.332084443811892,0.370676325733953,0.394591131668363,0.335982269178703,0.3233828477919,0.303472020112576,0.348650964749465,0.61597890019606,0.587895159849973,0.412156704361874
2021-05-08,0.373868330098754,0.344087436681668,0.388192170619629,0.340396326155229,0.379752365606259,0.40371413887677,0.346796848758741,0.3233828477919,0.303472020112576,0.366829603839784,0.61597890019606,0.587895159849973,0.412156704361874
2021-05-09,0.373868330098754,0.353213092324271,0.399534975482912,0.347902667532653,0.387790876024366,0.411769642992696,0.346796848758741,0.3233828477919,0.303472020112576,0.375727741206581,0.61597890019606,0.587895159849973,0.412156704361874
2021-05-10,0.395046840791339,0.358925386221051,0.407162325901578,0.353396962640961,0.394063921091398,0.418748227948354,0.354732205563529,0.332539090228785,0.303472020112576,0.377034312877801,0.620460274484175,0.609707090551884,0.414453756058158
2021-05-11,0.40587912254958,0.365463058747643,0.409579742136623,0.360833225566642,0.401426206905851,0.425063270744382,0.358746323042943,0.341378378022588,0.326154398697141,0.384404914246627,0.620460274484175,0.609707090551884,0.415766357027464
2021-05-12,0.416016383405241,0.371609041388415,0.41513006207383,0.370960645530909,0.410549103816995,0.43270807155793,0.365925931580608,0.353947199204474,0.326154398697141,0.39195612993471,0.625011670245542,0.609707090551884,0.415766357027464
2021-05-13,0.426368384938443,0.381238683329059,0.421681217734267,0.380541164588275,0.41947250435703,0.442252476861757,0.377024234836687,0.368914951854286,0.348805815803977,0.403444353496809,0.625011670245542,0.609707090551884,0.415766357027464
2021-05-14,0.436482555398669,0.395548390545361,0.428133305899258,0.394105318521012,0.42849561937252,0.453625343032581,0.38932104797093,0.381499975190451,0.348805815803977,0.414238941215803,0.629703108953412,0.609707090551884,0.415766357027464
2021-05-15,0.436482555398669,0.408133898648445,0.443426956350184,0.402749531666429,0.438384477173206,0.463951165715004,0.403241320345659,0.381499975190451,0.348805815803977,0.427210507910523,0.629703108953412,0.609707090551884,0.418240105008078
2021-05-16,0.436482555398669,0.418098633083152,0.459218484470535,0.410437932526733,0.447345093663513,0.4739419623806,0.410465459505125,0.381499975190451,0.348805815803977,0.433801009134473,0.629703108953412,0.609707090551884,0.418240105008078
2021-05-17,0.461495226253164,0.423993745539025,0.46935385131239,0.416425666630303,0.454707783999164,0.48217509305923,0.412297576516331,0.396568991304506,0.348805815803977,0.437893652751678,0.633764354402017,0.633148776567244,0.421875
2021-05-18,0.468561656935989,0.429728498718249,0.473759391302213,0.422575231385321,0.461428903713842,0.489223194169664,0.419987378749478,0.401502547282443,0.385241282795945,0.444922239771273,0.633764354402017,0.633148776567244,0.422884693053312
2021-05-19,0.480599834595801,0.435637985114886,0.47850277685343,0.430438467145849,0.470246050019046,0.496522157925591,0.43180071656132,0.407523672866353,0.385241282795945,0.456796670547953,0.637102044627019,0.633148776567244,0.423919628432956
2021-05-20,0.490373421723367,0.444096150883256,0.481516291522617,0.439370218680892,0.478876577211298,0.505595992335553,0.446839343694973,0.428375845423347,0.412784613384028,0.468313715543976,0.639085986369153,0.633148776567244,0.425560379644588
2021-05-21,0.50060246690088,0.462733537233672,0.488690641000565,0.454221070784293,0.488081187404558,0.516595238236396,0.463609575864912,0.44824171183861,0.412784613384028,0.481506246565446,0.641956866772477,0.633148776567244,0.427049676898223
2021-05-22,0.50060246690088,0.474755317347415,0.499167240326736,0.462759082564698,0.499266535646745,0.526152314545023,0.478092206377803,0.44824171183861,0.412784613384028,0.487485733390208,0.641956866772477,0.633148776567244,0.427049676898223
2021-05-23,0.50060246690088,0.48408243275354,0.507284001107524,0.470205459906095,0.507944054718234,0.535430280004794,0.488322798660519,0.44824171183861,0.412784613384028,0.499936592845367,0.641956866772477,0.633148776567244,0.427049676898223
2021-05-24,0.52691204829895,0.489354300121595,0.51199605762172,0.477426430268689,0.514196671464737,0.542803293577765,0.491105326371289,0.44824171183861,0.412784613384028,0.503598836382641,0.641956866772477,0.633148776567244,0.427049676898223
